image_id,class_id,x_min,y_min,x_max,y_max
20251029_124457_jpg.rf.2fd3feeb0af3f46c2c94cb3eac1b2af1.jpg,0,104,174,292,263
20251029_124625_jpg.rf.a9edbfb785a5b725c8fdebdd19e10e02.jpg,0,457,186,640,348
20251029_124625_jpg.rf.a9edbfb785a5b725c8fdebdd19e10e02.jpg,0,126,171,348,284
IMG_2923_jpg.rf.6d45af8599d5fe51bdc7d94306b61760.jpg,0,132,46,229,129
z7166661175003_e5ddb2ff9b08d98aeedd67c2a389e8bb_jpg.rf.3ff5019b44b51b358be92dedc38ac479.jpg,0,43,268,480,506
IMG_3206_jpg.rf.5891bd2f36d68017ce1ef8deeef9db6c.jpg,0,291,257,456,349
IMG_0847_jpg.rf.ae070c750c9bf25fa5841ff045834729.jpg,0,166,263,252,331
IMG_5844_JPG.rf.792a168a6498dde1b98829a41ac2e439.jpg,0,174,215,253,277
IMG_5844_JPG.rf.792a168a6498dde1b98829a41ac2e439.jpg,0,266,218,310,261
20251028_162556_jpg.rf.94b348833f9508dd63094049fb65e509.jpg,0,175,202,365,305
IMG_2842_jpg.rf.d461b7f2fed145512fa1dbc8b9845e77.jpg,0,371,78,479,206
IMG_5900_JPG.rf.6b312122960ea8ed82a428840f1e874d.jpg,0,197,246,353,342
IMG_20251028_164230_jpg.rf.f9ffad46247a39eb2dc7cc8a6494851f.jpg,0,167,120,193,143
20251022_153104_jpg.rf.5367c8c66072230aac194931d8c311bd.jpg,0,137,284,285,418
20251022_153104_jpg.rf.5367c8c66072230aac194931d8c311bd.jpg,0,315,176,399,252
IMG_2457_jpg.rf.4d8ac7f75f16cee9f8dd0241c0b61be8.jpg,0,105,275,234,399
20251028_163203_jpg.rf.13398c6cf97a39d3be207528043fe363.jpg,0,33,185,185,259
IMG_2401_jpg.rf.6a0506d0d0c9033433005b7a020c8b8f.jpg,0,196,314,362,439
20251027_170730_jpg.rf.c44d2617b30ea454710cb081bce52376.jpg,0,186,184,338,430
IMG_2230_jpg.rf.dcd9fb271785c230916f4031b30b9b88.jpg,0,215,253,377,406
20251027_171020_jpg.rf.b5c7040863663074fbea9de378ff3139.jpg,0,142,113,354,353
IMG_1045_jpg.rf.bb8af2c1a2a62a052838df8b9ac6b541.jpg,0,38,130,479,473
Screenshot-2025-10-24-152102_png.rf.7ba5c7c62a8435dc0883bcf641f338d8.jpg,0,23,28,397,599
IMG_5825_JPG.rf.9e43388d5cd108b375ab51ee4a2eb116.jpg,0,194,220,279,292
IMG_5825_JPG.rf.9e43388d5cd108b375ab51ee4a2eb116.jpg,0,283,159,327,194
20251028_162418_jpg.rf.9d08065fc31ea0a5ba270cfaddf05f80.jpg,0,331,214,453,292
IMG_2592_jpg.rf.c98b0662450314fdf756a24ce7a51fff.jpg,0,161,268,281,432
IMG_2592_jpg.rf.c98b0662450314fdf756a24ce7a51fff.jpg,0,174,147,226,215
20251027_171247_jpg.rf.304b17c81d668d9ef96baa0a01160b27.jpg,0,122,77,240,222
IMG_1761_jpg.rf.933de0650d0e0f407c6eea6f997317bf.jpg,0,9,45,87,120
20251022_152116_jpg.rf.43d752fb4f25a1fd1e99705ff96804a9.jpg,0,203,182,328,316
20251022_152116_jpg.rf.43d752fb4f25a1fd1e99705ff96804a9.jpg,0,288,76,366,148
IMG_1794_jpg.rf.8dfcd11ec5f12785194fd0b1c1e5c584.jpg,0,67,93,159,153
IMG_2410_jpg.rf.fa8ee3a56ad596ec6776fca3fe42b0e3.jpg,0,138,363,250,461
20251027_170826_jpg.rf.211a490e97f34309a90a7eac3ac936b5.jpg,0,247,42,368,199
IMG_20251024_161017_jpg.rf.a44b6a1fe3d1118d391422f015e45f72.jpg,0,22,218,288,527
20251027_164124_jpg.rf.d5170ccf5e3da704587d02d72cce1086.jpg,0,48,73,442,528
20251029_125354_jpg.rf.232af82671b442a7f9212d04ff74d447.jpg,0,58,229,172,292
IMG_2590_jpg.rf.470a8e86de8e8882b1542479ab600925.jpg,0,147,105,195,156
IMG_2590_jpg.rf.470a8e86de8e8882b1542479ab600925.jpg,0,178,64,212,95
IMG_20251027_170901_jpg.rf.3406744a7c63701f1e04f34a5a8b8c10.jpg,0,72,87,145,146
20251027_170527_jpg.rf.790c262e8862b24a74b4ac7b7dc88326.jpg,0,19,46,225,192
IMG_1006_jpg.rf.9f36e6105bc5ab5d2d9b3b560ed809de.jpg,0,179,264,332,390
IMG_2489_jpg.rf.51cdaaba1e07624061cc451368241b0f.jpg,0,146,244,248,336
IMG_2342_jpg.rf.734a0a1f1ff16a5a1fc245f4ac541d3d.jpg,0,265,213,365,315
IMG_2581_jpg.rf.3583f5f8d03bd54c7d55fbb1808ab221.jpg,0,187,174,252,243
IMG_20251024_161654_jpg.rf.7d789de577681061bf5873add626a4e4.jpg,0,19,199,187,384
20251027_165909_jpg.rf.0e13336a4088a73f1d53f7ec00938201.jpg,0,167,12,315,216
IMG_1734_jpg.rf.76900d2eb8c8f679d989370705930c6f.jpg,0,123,84,355,229
20251029_125526_jpg.rf.0aad6710eef5be870cbaeb156379d0eb.jpg,0,346,165,497,242
20251029_125526_jpg.rf.0aad6710eef5be870cbaeb156379d0eb.jpg,0,218,154,297,206
IMG_1763_jpg.rf.2417dd6cee9c8da2d46238013b3cfaab.jpg,0,97,88,169,163
IMG_1763_jpg.rf.2417dd6cee9c8da2d46238013b3cfaab.jpg,0,91,9,143,59
IMG_20251024_170306_jpg.rf.41e2afd6417c3972947a36eba2a5f6be.jpg,0,6,108,280,549
20251022_151738_jpg.rf.01399e8a7bb80ef31e34a44fab735145.jpg,0,178,86,293,216
IMG_2241_jpg.rf.98170e79d9652ead8c5745ef4e457402.jpg,0,176,116,414,400
IMG_20251024_165534_jpg.rf.af295439c015624814adf11efa40443a.jpg,0,0,196,272,503
IMG_20251027_172404_jpg.rf.9b0f50489cda021b7315e58bc577cf50.jpg,0,70,142,131,185
20251027_165307_jpg.rf.0ceffa42c8c3cd770d8f844c431d53f9.jpg,0,55,42,325,481
IMG_1769_jpg.rf.5d95f85bcb7950b0e48e8e8ff524fbb7.jpg,0,255,141,327,199
IMG_3195_jpg.rf.bafcbf62250ac20375ff29d03d906249.jpg,0,17,233,158,300
IMG_5790_JPG.rf.fb8ec14ca617c0de649bd0b831b49d75.jpg,0,148,230,350,401
IMG_2299_jpg.rf.83be348a237064ce40e131aa097a1d44.jpg,0,79,231,244,376
20251027_165342_jpg.rf.a9fd8b4114adf26f51ffd0cf31663d0c.jpg,0,16,0,433,283
IMG_2250_jpg.rf.4ca7060dabd9c4797c56badedb15121b.jpg,0,142,244,361,500
IMG_1719_jpg.rf.3c1e55118be0a9aecc4c49160bd6073d.jpg,0,34,155,330,454
20251028_164415_jpg.rf.7ec6c61a2bdde71a27d4c6ac8282c585.jpg,0,167,238,268,304
IMG_5803_JPG.rf.aa1c1871bd2cbc49994ed467925b30b7.jpg,0,145,68,255,169
20251027_164844_jpg.rf.a8065b4bdc44b653943c9a4d82a5a12b.jpg,0,145,15,349,315
IMG_2253_jpg.rf.5cdd7a6aaea4d5d43c65822015319021.jpg,0,114,246,414,467
20251027_170655_jpg.rf.35bc33dd9e8b2bb379530be7cec9af36.jpg,0,173,174,383,501
20251029_125411_jpg.rf.15f57469876b54acdf75bb8c5b8a8611.jpg,0,99,91,225,188
IMG_20251024_164059_jpg.rf.2c36cfb008309a88b60b6013e40bc576.jpg,0,35,97,281,470
IMG_2221_jpg.rf.adb8f563a56d8b3a3de421f661ee3487.jpg,0,216,233,435,442
IMG_2221_jpg.rf.adb8f563a56d8b3a3de421f661ee3487.jpg,0,160,74,319,202
IMG_1023_jpg.rf.c88fc1354c591b899ef1bc03e21b9393.jpg,0,214,226,332,317
543120570_25117804887887621_2360433907332095072_n_jpg.rf.e6f4098f3d7ab95334fa6d0d4ca6700c.jpg,0,22,58,614,464
IMG_2179_jpg.rf.f56b3610697d3a871182eac09ee2c85f.jpg,0,207,262,350,417
IMG_1751_jpg.rf.e8004574b5b9adb101f9552bbce84804.jpg,0,186,220,295,312
20251027_170207_jpg.rf.9f117c0eda40132df5db61640749b7a8.jpg,0,145,163,333,331
IMG_20251027_171927_jpg.rf.7377f38d4ab14c5d9f9b44b758d435fd.jpg,0,274,75,542,231
IMG_20251027_171927_jpg.rf.7377f38d4ab14c5d9f9b44b758d435fd.jpg,0,42,81,199,195
IMG_20251027_170147_jpg.rf.b9adeafb1b31ead507e196fa75be8061.jpg,0,104,149,293,288
20251027_165312_jpg.rf.ee3db3d0509ef386a7b734c6242fb989.jpg,0,127,55,355,409
IMG_20251027_165629_jpg.rf.9ac9946228106d03b2958ce20f0a2d20.jpg,0,216,128,391,241
IMG_1328_jpg.rf.e497a48871253b8e90b3c1849ab36376.jpg,0,101,176,307,320
IMG_2224_jpg.rf.58d898507b81aabc3a74ec0d16a8a768.jpg,0,265,109,507,350
20251023_154422_jpg.rf.45f1ceb1a8d85d47bfec49376312c933.jpg,0,250,0,413,116
20251028_170939_jpg.rf.27a8b967ff5d184bf726aba10220175a.jpg,0,271,213,389,280
20251029_125824_jpg.rf.058783a9c4a184b2d5b8982561cca2b7.jpg,0,125,178,234,241
20251022_152817_jpg.rf.c2bfc39711ee12a9bd39f293c022e424.jpg,0,195,56,385,241
20251027_163153_jpg.rf.747de423095ec11898626c12a4833f5b.jpg,0,46,161,358,449
20251029_123942_jpg.rf.daffb41c4ae3084d552ee4f2b5d7c98b.jpg,0,199,117,623,424
IMG_20251024_164743_jpg.rf.9efcd5d990a8b5ccbf0fda7fb580bd84.jpg,0,76,111,253,314
20251029_091055_jpg.rf.4ef5ccb0cdd72e6f6a693d17da163734.jpg,0,72,153,475,573
IMG_2696_jpg.rf.e2d8fce0d6f0dd51850843bc17ee9f3c.jpg,0,166,265,284,413
IMG_2696_jpg.rf.e2d8fce0d6f0dd51850843bc17ee9f3c.jpg,0,142,136,185,183
IMG_20251027_164120_jpg.rf.862e391f906bfa7cedaa30e5d12f9df5.jpg,0,0,186,207,363
IMG_1690_jpg.rf.61b638f9f1e71a4f385e4b5459bab01f.jpg,0,108,282,231,483
IMG_1293_jpg.rf.66af6826c15c8541e2dde357f025a986.jpg,0,84,161,394,391
20251027_170238_jpg.rf.5e8f0caea5b12038d759ce99bdc9a2a6.jpg,0,94,81,398,306
20251029_125527_jpg.rf.c27a8aa133c5d696cb4c4d5e19500996.jpg,0,285,130,402,201
20251028_170408_jpg.rf.181b306ad495832722806e0787511cd2.jpg,0,185,182,381,322
20251028_170408_jpg.rf.181b306ad495832722806e0787511cd2.jpg,0,0,92,89,181
20251027_171017_jpg.rf.563c82cdca68c90c9378e9e9d97d2add.jpg,0,203,113,343,266
IMG_2873_jpg.rf.53603bacaed53b45c77013b0f826fa35.jpg,0,205,89,272,161
IMG_20251028_165525_jpg.rf.4ee0c268d25c2be4a198d2899522acce.jpg,0,119,143,235,213
IMG_20251027_170146_jpg.rf.231770e318e986f9b0e3d9563663f162.jpg,0,50,131,212,244
20251027_171319_jpg.rf.bcb727e7237024b3ee73404d8028aa8f.jpg,0,157,109,277,233
IMG_2459_jpg.rf.30b8fd3a69ab2154c0df1c6fd141de58.jpg,0,247,294,329,355
IMG_5780_JPG.rf.e1be6abaa7e241f098b064606b538c57.jpg,0,195,212,308,302
IMG_5858_JPG.rf.705cccc425e61f792486be73fe085eba.jpg,0,79,177,409,372
20251027_163136_jpg.rf.0d67510506aecd8dd507883e5f6cd0ab.jpg,0,18,113,446,543
20251022_151937_jpg.rf.2a9aa992f47e741bea9891eef5276dbb.jpg,0,226,156,336,282
20251022_151937_jpg.rf.2a9aa992f47e741bea9891eef5276dbb.jpg,0,280,67,333,124
20251022_151937_jpg.rf.2a9aa992f47e741bea9891eef5276dbb.jpg,0,116,28,156,68
IMG_2380_jpg.rf.7829a39a03eb0e0558511edc6b09a9b2.jpg,0,187,286,304,442
IMG_3335_jpg.rf.b8cab6e54566f927e7760bb7dcdd90c4.jpg,0,49,220,352,419
20251027_171753_jpg.rf.e929ea44a23075b5ed4b4227f1b3a6c7.jpg,0,179,146,312,354
IMG_5881_JPG.rf.bbdb61a79f4ce13f194f75c122d57dc6.jpg,0,26,191,78,224
IMG_1772_jpg.rf.1c94883a51d818ebf1a26d40994c5e33.jpg,0,204,87,323,182
20251027_171256_jpg.rf.3f55967142226628129ac66179829ced.jpg,0,162,154,288,290
IMG_20251028_163107_jpg.rf.8b4690f70198f6055eecd666f8519857.jpg,0,38,177,143,217
IMG_1732_jpg.rf.c382cabd6f9caa8554c1f19b46eea19e.jpg,0,165,103,276,188
IMG_2596_jpg.rf.238c3771987d149e436138abe173519a.jpg,0,162,208,214,266
20251028_163821_jpg.rf.adf4781be4a5059fdfcd88280db96897.jpg,0,119,144,286,236
IMG_20251024_164449_jpg.rf.e85f96bf9bda05c9bbffec73952a41ce.jpg,0,12,209,226,532
20251028_170456_jpg.rf.91d7d40b7d8a6ce7c7f5773c1b5af02a.jpg,0,212,151,361,248
IMG_0849_jpg.rf.6ae58f72becb0f284fdd919e540b0749.jpg,0,115,232,321,365
IMG_20251024_163750_jpg.rf.ed7f73eeed4d745b2e9539378ef38152.jpg,0,35,164,234,389
IMG_20251024_164757_jpg.rf.9117c15049a5b13f8f43439bf953b235.jpg,0,16,116,265,409
IMG_20251027_170203_jpg.rf.4ec74b10c562fb8c871312b8fadd91f3.jpg,0,22,117,141,215
IMG_2460_jpg.rf.83f1769edf34488bd42e2d185d26f266.jpg,0,337,377,461,465
IMG_2460_jpg.rf.83f1769edf34488bd42e2d185d26f266.jpg,0,115,310,185,373
Screenshot-2025-10-24-144739_png.rf.f7e293861d1289fc4f84ef1215eb8be9.jpg,0,74,12,561,605
IMG_20251027_171525_jpg.rf.51fd5f053aa147dbd9e5fc62b6a2acd7.jpg,0,17,73,96,131
20251028_083756_jpg.rf.63371c17c046398b39171c7d702d9ea4.jpg,0,13,177,477,555
20251027_170734_jpg.rf.bc246ac6a8b480706db8c1d5f07f5917.jpg,0,130,44,282,297
z7166657580870_357bcec2dc9772eccb5d5ef8f68926bc_jpg.rf.92631de1a0e2ebdcf336dd7c37d0ac99.jpg,0,150,255,469,524
IMG_2725_jpg.rf.0472fb2154f75e4c7de98795b0c7534e.jpg,0,195,180,229,211
IMG_2553_jpg.rf.63af119ef547446cc789054d7cb5ae4c.jpg,0,106,184,166,239
IMG_2903_jpg.rf.486abbdc25eb8157cf9c68eddc594118.jpg,0,0,62,91,250
IMG_2287_jpg.rf.abbd4d328842a5f2cad2ca5a94b5dfe8.jpg,0,225,279,371,441
20251027_164428_jpg.rf.8a3ac76f69818fe07891fd3898464919.jpg,0,148,153,402,503
IMG_5801_JPG.rf.65dc30bb6cd12fed82dc2da0ede103a8.jpg,0,168,37,257,173
IMG_2239_jpg.rf.54acce9d33e8dac8a7baea25eb87ffe8.jpg,0,197,148,372,351
20251028_170415_jpg.rf.70eda114289aa797fe791c9719dca842.jpg,0,193,227,358,351
IMG_20251024_161450_jpg.rf.987b164992498d540fc307d699febeea.jpg,0,121,0,214,100
20251029_124516_jpg.rf.69e8bbeb6feb95717c89cb102fd41c7b.jpg,0,69,159,247,257
IMG_2583_jpg.rf.2d345f7f3dee3a20eaa3d81b675661db.jpg,0,92,205,136,244
IMG_1216_jpg.rf.50ea484042ce508a285c52c67ca0fc27.jpg,0,0,167,173,304
20251027_171440_jpg.rf.78227bcbde6bc6617c9ec9541c79f039.jpg,0,153,201,316,368
20251029_125014_jpg.rf.761be62c65109291c08116dcfba51673.jpg,0,168,33,593,285
IMG_20251027_170631_jpg.rf.1eed2f5f626968843ddadf6dd27e1232.jpg,0,135,72,264,165
IMG_20251028_164603_jpg.rf.233253edb5241370a84bce21b7151b83.jpg,0,248,146,439,264
IMG_2206_jpg.rf.20d19eddcb18fcbaefa30d18e4814f9d.jpg,0,220,189,443,433
20251028_163019_jpg.rf.c32e6ec0f2fcad6fd63b52eee18361c2.jpg,0,65,203,203,270
IMG_2289_jpg.rf.fbdd70574deb4c8285a506c8d9aa7597.jpg,0,158,180,256,278
20251028_164504_jpg.rf.3210f2e465c6051377620ee91b0a1ea4.jpg,0,11,87,426,346
IMG_2254_jpg.rf.9f8b670d793d004240e795ddea4dd300.jpg,0,163,188,446,418
IMG_1787_jpg.rf.d2dd393cbe55029e734ea4339d7fac54.jpg,0,225,147,295,239
IMG_1787_jpg.rf.d2dd393cbe55029e734ea4339d7fac54.jpg,0,260,40,286,66
IMG_2211_jpg.rf.f78957d4b76e9b276ef852029641d808.jpg,0,62,180,297,446
IMG_3306_jpg.rf.e7d1e3ed96b6118f81fd99c73ad36f5f.jpg,0,81,238,356,412
IMG_2202_jpg.rf.6404572f75f297fa16e13b2ad9031384.jpg,0,264,113,426,293
IMG_2305_jpg.rf.b44a816373ccc9b38cb48cb311ad5d58.jpg,0,190,275,290,409
IMG_2305_jpg.rf.b44a816373ccc9b38cb48cb311ad5d58.jpg,0,252,196,328,273
20251029_122104_jpg.rf.b8bca0ad119a2ca30022e5bea02ab437.jpg,0,32,158,444,409
IMG_2535_jpg.rf.654b12aad91151f7a16e462851ae2e40.jpg,0,188,211,245,269
IMG_1713_jpg.rf.bd4da6ccf146a128d67d79de30de815f.jpg,0,145,210,332,380
IMG_1713_jpg.rf.bd4da6ccf146a128d67d79de30de815f.jpg,0,26,45,123,152
20251027_171749_jpg.rf.67becf5bcf147f012ae270c1972b0537.jpg,0,168,115,271,253
20251027_171749_jpg.rf.67becf5bcf147f012ae270c1972b0537.jpg,0,279,200,379,334
20251022_151954_jpg.rf.da6b750544a72cad75e5ba9acc12926a.jpg,0,247,168,350,272
IMG_5919_JPG.rf.a4838dd89bb2d785b35617600ecd8f9f.jpg,0,320,185,413,252
IMG_5919_JPG.rf.a4838dd89bb2d785b35617600ecd8f9f.jpg,0,150,181,265,247
IMG_1739_jpg.rf.3b27109a546002658f299f8ee27c4663.jpg,0,66,183,373,456
20251027_165026_jpg.rf.2ef5ff84932111b549ee0ee67a0ff4ac.jpg,0,141,81,360,369
20251029_122443_jpg.rf.62d350222b0497ae7fa526b10b46996a.jpg,0,162,259,354,371
IMG_1796_jpg.rf.2298c0de749510edda4f7b78166772cb.jpg,0,58,141,169,224
IMG_2188_jpg.rf.e020a5064684c3042eb3f00bc8d930d3.jpg,0,158,215,371,440
571771884_2057268121693627_1785934019408053766_n_jpg.rf.f39586ff878bfca3c036e67d65545229.jpg,0,137,115,519,455
IMG_20251024_165147_jpg.rf.7bbb5223039a6ea4bfa69a2ec81165d6.jpg,0,51,36,211,254
IMG_5905_JPG.rf.1628c89a702e6c45f8de49d16294d36f.jpg,0,172,193,288,300
IMG_1782_jpg.rf.8603523645134de0a6a4efbff2b01cf2.jpg,0,161,72,263,175
IMG_1778_jpg.rf.dff5ef7b44b7376dcfe4cfb1021f65b4.jpg,0,354,57,469,145
IMG_2591_jpg.rf.b94bcdce16c716cee4ccb80a5d85d383.jpg,0,201,151,287,248
20251027_172410_jpg.rf.7472b277af3cc1eda7c783a1d81b09c8.jpg,0,166,248,315,419
20251027_171925_jpg.rf.3a8562a8052603cc920ca2f951e24918.jpg,0,195,183,399,456
IMG_2454_jpg.rf.ef31cae4503b4cbc938958c6d7f603a0.jpg,0,258,298,349,379
IMG_2454_jpg.rf.ef31cae4503b4cbc938958c6d7f603a0.jpg,0,139,144,171,170
IMG_2454_jpg.rf.ef31cae4503b4cbc938958c6d7f603a0.jpg,0,310,162,348,196
IMG_1686_jpg.rf.60d6c7fd1ac5cf0095f660464a135d3a.jpg,0,189,24,227,64
IMG_1686_jpg.rf.60d6c7fd1ac5cf0095f660464a135d3a.jpg,0,107,201,227,359
IMG_20251024_162224_jpg.rf.2e58eac72516867f39144144db44079b.jpg,0,3,138,211,445
IMG_0859_jpg.rf.eccf26c9b300d69c6c2b472d5e95e84c.jpg,0,212,231,329,364
IMG_5781_JPG.rf.27c6b0e7fc4aa1c52b587acc3dbfa051.jpg,0,0,141,276,365
Screenshot-2025-10-24-143753_png.rf.ecf884a06d9acf032cf12005ba2ca3cb.jpg,0,61,31,592,355
20251022_151711_jpg.rf.dee07247f41828cc3081a5bee11278a0.jpg,0,300,84,400,181
IMG_2539_jpg.rf.0cd7c6f2cb79d84fbd61005f2175e55d.jpg,0,176,293,322,448
20251028_170812_jpg.rf.af59d75d90a4b468b5ae17b9ac3c3aca.jpg,0,112,221,241,302
20251022_153208_jpg.rf.cd159c24ce664c8daa0e17834a6eaec1.jpg,0,228,64,455,327
20251022_152906_jpg.rf.7be07afbb38b8818c975182e62498677.jpg,0,268,140,447,282
Screenshot-2025-10-24-152008_png.rf.f44278a2a8c5cc00fe1239355d31b06b.jpg,0,74,36,485,609
20251029_123258_jpg.rf.864e94570df0ca698d370425bd730853.jpg,0,178,247,273,316
20251029_122356_jpg.rf.872e0f9b7f9b284edac1798aeef6606a.jpg,0,34,239,331,397
IMG_1024_jpg.rf.a5abe20b662662ea6eb971b4c23fb4ae.jpg,0,142,184,303,315
IMG_1750_jpg.rf.85ad7b7882699fec280ed93be59ed438.jpg,0,109,206,277,341
20251029_122357_jpg.rf.22a5391d20721ff079bf90171d4b0dfb.jpg,0,230,246,363,334
IMG_2383_jpg.rf.9398740a6ca8d2514a7afa32dc31ea9b.jpg,0,234,254,357,390
20251028_171454_jpg.rf.6ce495793dbbf1305a73b520a6997a5d.jpg,0,56,226,212,298
20251028_163451_jpg.rf.c92311be212f204c94f862038d1a89f0.jpg,0,206,270,316,336
IMG_2326_jpg.rf.702df3a7641e9777667fb13b1da5fb99.jpg,0,179,251,249,325
IMG_20251024_165401_jpg.rf.9e28afa0ee71507286f7eaec3c3fdcca.jpg,0,38,146,219,375
IMG_2338_jpg.rf.934743c6cc61d730ade6a38c4e24cd60.jpg,0,79,311,205,454
IMG_2338_jpg.rf.934743c6cc61d730ade6a38c4e24cd60.jpg,0,263,245,398,358
20251022_151355_jpg.rf.6c5922ce393a0223f62dccd92ff8a573.jpg,0,176,131,429,420
IMG_2398_jpg.rf.419072081f7c2f273df261bc305eb529.jpg,0,150,265,272,366
20251028_164235_jpg.rf.c23115bc957d0f018edbefdefb9f7fd2.jpg,0,218,165,291,222
20251028_162005_jpg.rf.eb8de01dbd5477667d35ed5bffdb9d4b.jpg,0,52,193,351,455
20251027_171802_jpg.rf.292fc97658f989c68712a340ab1f1dbe.jpg,0,169,102,320,307
IMG_5891_JPG.rf.8c45c2a0f79cc6f69710e3ac5847a51f.jpg,0,116,244,232,325
20251029_122250_jpg.rf.1ca83af4b7b80a8a98c9b0b77b70825e.jpg,0,222,235,370,355
20251027_170550_jpg.rf.4fa36eb74b395fc9de3ae0a870110b4d.jpg,0,67,141,252,309
20251027_170550_jpg.rf.4fa36eb74b395fc9de3ae0a870110b4d.jpg,0,121,15,247,106
IMG_20251024_160734_jpg.rf.ae438353af56d774885082dd166672c7.jpg,0,47,177,222,385
20251027_171019_jpg.rf.f7f4a47fce794974315444113ca1c48e.jpg,0,148,83,332,284
Screenshot-2025-10-24-150319_png.rf.d079a2cf0b1c981f050b55b7af21f939.jpg,0,34,31,445,593
IMG_20251024_160431_jpg.rf.d58d4bc553259b2e3b56dc813127f1e2.jpg,0,41,152,221,410
20251027_172047_jpg.rf.2df278644c74b7ff8c31cc06931a47bf.jpg,0,171,117,294,288
20251027_164542_jpg.rf.c952f3531f90453dcab757edf8e32dd8.jpg,0,179,117,384,395
IMG_2502_jpg.rf.4662d7b1940330d4dee0ed31f9d5eb72.jpg,0,194,215,239,263
IMG_2502_jpg.rf.4662d7b1940330d4dee0ed31f9d5eb72.jpg,0,230,182,266,215
20251027_164031_jpg.rf.a4c76eb76b4bba8f640c1b4211dcabcc.jpg,0,32,119,354,573
20251028_165911_jpg.rf.f10e4d005297c79c9185476d18879a08.jpg,0,183,135,360,224
574346860_4220931794899543_216258907570124097_n_jpg.rf.fd11e72baa71d1674cc9b3daf456d001.jpg,0,18,189,510,635
IMG_2924_jpg.rf.4bf4125bdc811d14cd2270decd0a772a.jpg,0,251,207,322,292
20251027_165547_jpg.rf.f3bca6ce67335fec86339fd5f331852e.jpg,0,176,99,317,209
IMG_20251027_172310_jpg.rf.1fa2407034a0ecccc82284688faf300c.jpg,0,67,167,154,230
20251029_122317_jpg.rf.d33d86e5ba53d43fe40093b3470300a1.jpg,0,184,221,430,361
IMG_1752_jpg.rf.e8aa1040c163ae1c7e1abc55e36f4d7d.jpg,0,123,182,244,261
571188406_1891625665098029_1120332535920826876_n_jpg.rf.e963f4d0d9fb55cd9366c6dbda094338.jpg,0,22,131,476,496
20251028_163820_jpg.rf.e15a63de884de0dc4845a0aae1689a29.jpg,0,93,164,207,229
IMG_2213_jpg.rf.d5c8dc890e7dcdbbb852e5b9690a90d8.jpg,0,167,196,364,397
20251027_170357_jpg.rf.c1b9adb61a962253ce3cfa473aeaad2e.jpg,0,146,129,437,359
IMG_2382_jpg.rf.b43d3c8dd44903bbaf8d709b1f78732d.jpg,0,181,168,295,279
IMG_20251024_165151_jpg.rf.880b7e357cacf98d82c1fe050ed4e1fd.jpg,0,6,3,91,99
20251028_082944_jpg.rf.8b6d3ae7a01a23e143f1f9acd22f88a6.jpg,0,82,227,400,415
20251029_124951_jpg.rf.4f3b71bb3b4cf614ef21d98ebd9daf55.jpg,0,109,84,554,342
20251022_151459_jpg.rf.8a4ed8e327acff53687b34a2846314bf.jpg,0,277,65,446,294
IMG_20251024_170310_jpg.rf.7ad25ad615516826140f7c1981fe1493.jpg,0,43,182,237,470
20251027_172257_jpg.rf.b19abf415f550d9fb4a5f5e9ada7a3fa.jpg,0,164,157,294,312
20251027_172257_jpg.rf.b19abf415f550d9fb4a5f5e9ada7a3fa.jpg,0,79,38,187,155
IMG_1764_jpg.rf.a47f012d6771c39d97b63f64efb61262.jpg,0,29,142,144,249
IMG_2503_jpg.rf.cc799d076942e539423d0f341344b6f3.jpg,0,196,207,244,251
IMG_2503_jpg.rf.cc799d076942e539423d0f341344b6f3.jpg,0,232,177,265,209
IMG_5815_JPG.rf.422274cac90aaf6d84c45aae4072d055.jpg,0,37,142,192,279
20251022_152942_jpg.rf.319a674874158350e3452abf87141b2f.jpg,0,164,69,375,295
IMG_2258_jpg.rf.b52ed98b369a1a865fe96b70e9829287.jpg,0,126,196,524,564
20251029_124822_jpg.rf.32b58f377e0fcda8eca5952b1757f91d.jpg,0,116,6,623,340
20251027_170611_jpg.rf.b4182bff24727cb2f6990e87496c4b50.jpg,0,102,128,245,237
20251029_090325_jpg.rf.edb9cc60e44da355dc2ac55ba3ec1a03.jpg,0,246,195,423,299
20251029_124331_jpg.rf.0faf483d0fa9fdb40acba3b20ef33772.jpg,0,123,22,381,159
20251029_124331_jpg.rf.0faf483d0fa9fdb40acba3b20ef33772.jpg,0,0,24,110,98
20251027_164030_jpg.rf.57f98215fc0946e8d948b5a347525cad.jpg,0,54,72,317,424
IMG_20251024_161144_jpg.rf.88ee16383ed980ce91c08d702110d1ef.jpg,0,54,119,199,308
20251029_122407_jpg.rf.e9116cb56e59dbe7c7214e18ae19a69e.jpg,0,169,264,256,309
IMG_2500_jpg.rf.2d0b4d7fa17424a8c31162c790ef9d71.jpg,0,192,299,290,414
IMG_2500_jpg.rf.2d0b4d7fa17424a8c31162c790ef9d71.jpg,0,294,204,335,245
IMG_2500_jpg.rf.2d0b4d7fa17424a8c31162c790ef9d71.jpg,0,260,174,290,202
IMG_5918_JPG.rf.f6a0c2441902f7ef579cd891bc67a685.jpg,0,122,251,263,355
IMG_5918_JPG.rf.f6a0c2441902f7ef579cd891bc67a685.jpg,0,402,129,450,173
IMG_20251028_162135_jpg.rf.7588f30ad69408355d3bf2106671ae7a.jpg,0,253,149,343,189
